Price,mom_3,rev_3,mom_5,rev_5,mom_10,rev_10,mom_20,rev_20,mom_40,rev_40,mom_60,rev_60,vol_10,vol_20,vol_40,vol_60,volume_mom_5,volume_to_ma5,price_volume_corr_5,price_volume_cov_5,volume_mom_10,volume_to_ma10,price_volume_corr_10,price_volume_cov_10,volume_mom_20,volume_to_ma20,price_volume_corr_20,price_volume_cov_20,volume_mom_40,volume_to_ma40,price_volume_corr_40,price_volume_cov_40,price_volume_trend_20,price_volume_trend_40
mom_3,1.0,-1.0,0.7465392835251277,-0.7465392835251277,0.5068772425589854,-0.5068772425589854,0.34589575437411085,-0.34589575437411085,0.25483015655996266,-0.25483015655996266,0.20342976614506703,-0.20342976614506703,0.06030591565306593,0.06449786030185943,0.05633785398449015,0.05764667999929172,0.02417493020470337,0.023268810731342536,0.27758063481158907,0.3087154348649271,0.03802260694780115,0.03212854293582034,0.2563414225688929,0.21368107402493267,0.037348572305256074,0.04367614515937892,0.18056585457149638,0.11483693264371837,0.023518387516080538,0.035744678608819185,0.09099031940191876,0.040187524573166045,0.23948634740623712,0.1708558103799649
rev_3,-1.0,1.0,-0.7465392835251277,0.7465392835251277,-0.5068772425589854,0.5068772425589854,-0.34589575437411085,0.34589575437411085,-0.25483015655996266,0.25483015655996266,-0.20342976614506703,0.20342976614506703,-0.06030591565306593,-0.06449786030185943,-0.05633785398449015,-0.05764667999929172,-0.02417493020470337,-0.023268810731342536,-0.27758063481158907,-0.3087154348649271,-0.03802260694780115,-0.03212854293582034,-0.2563414225688929,-0.21368107402493267,-0.037348572305256074,-0.04367614515937892,-0.18056585457149638,-0.11483693264371837,-0.023518387516080538,-0.035744678608819185,-0.09099031940191876,-0.040187524573166045,-0.23948634740623712,-0.1708558103799649
mom_5,0.7465392835251277,-0.7465392835251277,1.0,-1.0,0.6737964684933193,-0.6737964684933193,0.44984474213576797,-0.44984474213576797,0.3326223944454972,-0.3326223944454972,0.2616656634454991,-0.2616656634454991,0.07795426937961919,0.08294459227707368,0.0718574061632035,0.07285286435738299,0.020124113379580994,0.013577257378265163,0.2968332259923472,0.3109844285557513,0.04371241819699515,0.02992691665045615,0.3051604535140277,0.2693278314672093,0.045785027349594457,0.04640301264569203,0.23896913747892418,0.16533978472798627,0.018305859342216457,0.03452276495659279,0.13334064543418683,0.06715734286496727,0.2618257131286882,0.18828730593737797
rev_5,-0.7465392835251277,0.7465392835251277,-1.0,1.0,-0.6737964684933193,0.6737964684933193,-0.44984474213576797,0.44984474213576797,-0.3326223944454972,0.3326223944454972,-0.2616656634454991,0.2616656634454991,-0.07795426937961919,-0.08294459227707368,-0.0718574061632035,-0.07285286435738299,-0.020124113379580994,-0.013577257378265163,-0.2968332259923472,-0.3109844285557513,-0.04371241819699515,-0.02992691665045615,-0.3051604535140277,-0.2693278314672093,-0.045785027349594457,-0.04640301264569203,-0.23896913747892418,-0.16533978472798627,-0.018305859342216457,-0.03452276495659279,-0.13334064543418683,-0.06715734286496727,-0.2618257131286882,-0.18828730593737797
mom_10,0.5068772425589854,-0.5068772425589854,0.6737964684933193,-0.6737964684933193,1.0,-1.0,0.6626736426280115,-0.6626736426280115,0.4938241622739872,-0.4938241622739872,0.3855252478577075,-0.3855252478577075,0.12049279286473995,0.12487447804955673,0.11303633066039008,0.11046152171444759,0.0028236788542397922,-0.0005742938269938984,0.2575187581892604,0.24959212475831272,0.022213697600737943,0.00514278687495165,0.3209751747147203,0.27638086971269243,0.04282143846292193,0.027630522482925343,0.3240726538165041,0.23361562504124167,0.015413805255952031,0.016916230823149084,0.21413156641130374,0.11843440772147833,0.2702501411250015,0.20876656370445623
rev_10,-0.5068772425589854,0.5068772425589854,-0.6737964684933193,0.6737964684933193,-1.0,1.0,-0.6626736426280115,0.6626736426280115,-0.4938241622739872,0.4938241622739872,-0.3855252478577075,0.3855252478577075,-0.12049279286473995,-0.12487447804955673,-0.11303633066039008,-0.11046152171444759,-0.0028236788542397922,0.0005742938269938984,-0.2575187581892604,-0.24959212475831272,-0.022213697600737943,-0.00514278687495165,-0.3209751747147203,-0.27638086971269243,-0.04282143846292193,-0.027630522482925343,-0.3240726538165041,-0.23361562504124167,-0.015413805255952031,-0.016916230823149084,-0.21413156641130374,-0.11843440772147833,-0.2702501411250015,-0.20876656370445623
mom_20,0.34589575437411085,-0.34589575437411085,0.44984474213576797,-0.44984474213576797,0.6626736426280115,-0.6626736426280115,1.0,-1.0,0.704599629061828,-0.704599629061828,0.5703176397123016,-0.5703176397123016,0.1403216297258967,0.1695588471158425,0.1629717801642803,0.1605057343744064,-0.02100890793892537,-0.013269620690753287,0.18289924454842293,0.1708523346135661,-0.028430328264493477,-0.024947032337775926,0.2596131331824682,0.20327496606827397,-0.015134278139710779,-0.02690559567378098,0.34519306435642233,0.2482006470939966,-0.05102657143651256,-0.03998485692580164,0.3335485448275679,0.2028108278680254,0.22706893604679323,0.19914480111430938
rev_20,-0.34589575437411085,0.34589575437411085,-0.44984474213576797,0.44984474213576797,-0.6626736426280115,0.6626736426280115,-1.0,1.0,-0.704599629061828,0.704599629061828,-0.5703176397123016,0.5703176397123016,-0.1403216297258967,-0.1695588471158425,-0.1629717801642803,-0.1605057343744064,0.02100890793892537,0.013269620690753287,-0.18289924454842293,-0.1708523346135661,0.028430328264493477,0.024947032337775926,-0.2596131331824682,-0.20327496606827397,0.015134278139710779,0.02690559567378098,-0.34519306435642233,-0.2482006470939966,0.05102657143651256,0.03998485692580164,-0.3335485448275679,-0.2028108278680254,-0.22706893604679323,-0.19914480111430938
mom_40,0.25483015655996266,-0.25483015655996266,0.3326223944454972,-0.3326223944454972,0.4938241622739872,-0.4938241622739872,0.704599629061828,-0.704599629061828,1.0,-1.0,0.8108868989721228,-0.8108868989721228,0.13631812234432328,0.16519262049119293,0.19982811708743461,0.19563763656798264,-0.008217269482530817,-0.004533778751133645,0.13201363520340706,0.1216756783380233,-0.012794802428981622,-0.015270313276049738,0.185843467983153,0.15869808678849046,-0.02868911687117795,-0.022951517099241533,0.2654015922466645,0.21576224340364314,-0.07885414082504716,-0.05780090722965042,0.33697634438468277,0.19945839341441873,0.2006137143240819,0.1988389464855143
rev_40,-0.25483015655996266,0.25483015655996266,-0.3326223944454972,0.3326223944454972,-0.4938241622739872,0.4938241622739872,-0.704599629061828,0.704599629061828,-1.0,1.0,-0.8108868989721228,0.8108868989721228,-0.13631812234432328,-0.16519262049119293,-0.19982811708743461,-0.19563763656798264,0.008217269482530817,0.004533778751133645,-0.13201363520340706,-0.1216756783380233,0.012794802428981622,0.015270313276049738,-0.185843467983153,-0.15869808678849046,0.02868911687117795,0.022951517099241533,-0.2654015922466645,-0.21576224340364314,0.07885414082504716,0.05780090722965042,-0.33697634438468277,-0.19945839341441873,-0.2006137143240819,-0.1988389464855143
mom_60,0.20342976614506703,-0.20342976614506703,0.2616656634454991,-0.2616656634454991,0.3855252478577075,-0.3855252478577075,0.5703176397123016,-0.5703176397123016,0.8108868989721228,-0.8108868989721228,1.0,-1.0,0.14743567997096907,0.17383357910837074,0.20697172022714247,0.2354175893813446,-0.010526617384258256,-0.0016995560712234328,0.09769853070993324,0.07050468496598132,-0.012470821317055765,-0.010520637231535991,0.14002335116299489,0.092100165396738,-0.02207942956069402,-0.020512997169667077,0.21216486806537158,0.16382350038600935,-0.08586800060351346,-0.053432773723476136,0.29968757601996693,0.15898876432078027,0.17975145395639766,0.17678049043257768
rev_60,-0.20342976614506703,0.20342976614506703,-0.2616656634454991,0.2616656634454991,-0.3855252478577075,0.3855252478577075,-0.5703176397123016,0.5703176397123016,-0.8108868989721228,0.8108868989721228,-1.0,1.0,-0.14743567997096907,-0.17383357910837074,-0.20697172022714247,-0.2354175893813446,0.010526617384258256,0.0016995560712234328,-0.09769853070993324,-0.07050468496598132,0.012470821317055765,0.010520637231535991,-0.14002335116299489,-0.092100165396738,0.02207942956069402,0.020512997169667077,-0.21216486806537158,-0.16382350038600935,0.08586800060351346,0.053432773723476136,-0.29968757601996693,-0.15898876432078027,-0.17975145395639766,-0.17678049043257768
vol_10,0.06030591565306593,-0.06030591565306593,0.07795426937961919,-0.07795426937961919,0.12049279286473995,-0.12049279286473995,0.1403216297258967,-0.1403216297258967,0.13631812234432328,-0.13631812234432328,0.14743567997096907,-0.14743567997096907,1.0,0.8638616943877179,0.793872738026667,0.7661263620477116,0.03945091413994911,-0.039244167007210305,0.012536378814893227,-0.014609743965958547,0.16158025652288824,-0.01994206415011791,0.031969998877742975,-0.042884021609560556,0.17442854846556544,0.09829896373770614,0.10125822538549777,0.004670002721338965,0.16079962910807558,0.14400036797997462,0.12433649178456165,-0.02979803616068931,0.06406820573278771,0.03596788185831037
vol_20,0.06449786030185943,-0.06449786030185943,0.08294459227707368,-0.08294459227707368,0.12487447804955673,-0.12487447804955673,0.1695588471158425,-0.1695588471158425,0.16519262049119293,-0.16519262049119293,0.17383357910837074,-0.17383357910837074,0.8638616943877179,1.0,0.9060519725992623,0.8736343708737802,0.02056528206770161,-0.023352296414258872,0.021173218227753858,-0.016416363137180746,0.04154287326395759,-0.022870622705136078,0.04011701563542727,-0.05247965003164624,0.11902545642692254,-0.013851963755226718,0.06826393834366158,-0.04594332835781023,0.11424357507249616,0.05849819270765765,0.11874212882763106,-0.04641194717845928,0.0481496358541481,0.019761719679652567
vol_40,0.05633785398449015,-0.05633785398449015,0.0718574061632035,-0.0718574061632035,0.11303633066039008,-0.11303633066039008,0.1629717801642803,-0.1629717801642803,0.19982811708743461,-0.19982811708743461,0.20697172022714247,-0.20697172022714247,0.793872738026667,0.9060519725992623,1.0,0.9580794544686405,0.009707905899903245,-0.017079159329066118,0.01628435116525865,-0.029688760735125296,0.024133213807353723,-0.018811125236029243,0.032758185799606904,-0.07000054684797496,0.02383522584728746,-0.020845293917251918,0.06394334505038504,-0.07189575231672266,0.07065980401994716,-0.02743638483068789,0.0857441423986991,-0.08796623785875793,0.028153448529599345,0.006085632424718452
vol_60,0.05764667999929172,-0.05764667999929172,0.07285286435738299,-0.07285286435738299,0.11046152171444759,-0.11046152171444759,0.1605057343744064,-0.1605057343744064,0.19563763656798264,-0.19563763656798264,0.2354175893813446,-0.2354175893813446,0.7661263620477116,0.8736343708737802,0.9580794544686405,1.0,0.012721277826882045,-0.009077985986620418,0.017420665135906076,-0.031394164045784025,0.022580780623047258,-0.009831286880774818,0.02682809488058954,-0.08600407131965102,0.015625112540881423,-0.015231608202130825,0.056213096649290556,-0.09460781875593408,0.012403264502706695,-0.030864545417834382,0.07605375784426914,-0.11777443630161011,0.036714337477667766,-0.004581802376664137
volume_mom_5,0.02417493020470337,-0.02417493020470337,0.020124113379580994,-0.020124113379580994,0.0028236788542397922,-0.0028236788542397922,-0.02100890793892537,0.02100890793892537,-0.008217269482530817,0.008217269482530817,-0.010526617384258256,0.010526617384258256,0.03945091413994911,0.02056528206770161,0.009707905899903245,0.012721277826882045,1.0,0.6514671801636158,0.04376708515982101,0.021420707344232362,0.5891861442490115,0.8176192650361809,0.04137194359585721,0.031839630113095,0.5257555606960308,0.7659643203090825,0.03286211765366052,0.024852221944010457,0.5047759701660386,0.7166297800413323,0.019244293378569595,0.012898491534128777,0.09848476419407946,0.13463591098838895
volume_to_ma5,0.023268810731342536,-0.023268810731342536,0.013577257378265163,-0.013577257378265163,-0.0005742938269938984,0.0005742938269938984,-0.013269620690753287,0.013269620690753287,-0.004533778751133645,0.004533778751133645,-0.0016995560712234328,0.0016995560712234328,-0.039244167007210305,-0.023352296414258872,-0.017079159329066118,-0.009077985986620418,0.6514671801636158,1.0,0.03450906796899568,0.010064887264129655,0.5119076435625085,0.8666517567368374,0.012542770232267282,-0.0010907798109362438,0.4856783565985106,0.7475032665539207,-0.005248000421332614,-0.00819345859799657,0.46982822179224537,0.6789468015972515,-0.018848206168093712,-0.013419255780617404,0.09206664790790692,0.1180389187722992
price_volume_corr_5,0.27758063481158907,-0.27758063481158907,0.2968332259923472,-0.2968332259923472,0.2575187581892604,-0.2575187581892604,0.18289924454842293,-0.18289924454842293,0.13201363520340706,-0.13201363520340706,0.09769853070993324,-0.09769853070993324,0.012536378814893227,0.021173218227753858,0.01628435116525865,0.017420665135906076,0.04376708515982101,0.03450906796899568,1.0,0.5116169839507559,0.04557057304685479,0.04826414366109281,0.49366234713907126,0.24796217899871054,0.024371502797756593,0.04646346517548641,0.2271080723097557,0.11566093822379217,0.023669392524403234,0.042431001847635555,0.13079901821441525,0.07963471375714676,0.1516375934271124,0.1260921799406173
price_volume_cov_5,0.3087154348649271,-0.3087154348649271,0.3109844285557513,-0.3109844285557513,0.24959212475831272,-0.24959212475831272,0.1708523346135661,-0.1708523346135661,0.1216756783380233,-0.1216756783380233,0.07050468496598132,-0.07050468496598132,-0.014609743965958547,-0.016416363137180746,-0.029688760735125296,-0.031394164045784025,0.021420707344232362,0.010064887264129655,0.5116169839507559,1.0,0.023022278930742133,0.016842284429876,0.34689920841570443,0.4719407534994429,0.02226549925280144,0.02144182077942098,0.21086945562693174,0.23129209004225246,0.022430405551439034,0.018745710102769247,0.15098361992066064,0.17597682423024572,0.18660782098148937,0.16023833354124215
volume_mom_10,0.03802260694780115,-0.03802260694780115,0.04371241819699515,-0.04371241819699515,0.022213697600737943,-0.022213697600737943,-0.028430328264493477,0.028430328264493477,-0.012794802428981622,0.012794802428981622,-0.012470821317055765,0.012470821317055765,0.16158025652288824,0.04154287326395759,0.024133213807353723,0.022580780623047258,0.5891861442490115,0.5119076435625085,0.04557057304685479,0.023022278930742133,1.0,0.6833770797122158,0.054075475903158365,0.04691559066901683,0.5808925993602299,0.798958243670149,0.05776015204294892,0.03806167233263444,0.5480689792807548,0.7618758748467416,0.036612029294444716,0.026247198043692625,0.1142223782734645,0.15337337410541843
volume_to_ma10,0.03212854293582034,-0.03212854293582034,0.02992691665045615,-0.02992691665045615,0.00514278687495165,-0.00514278687495165,-0.024947032337775926,0.024947032337775926,-0.015270313276049738,0.015270313276049738,-0.010520637231535991,0.010520637231535991,-0.01994206415011791,-0.022870622705136078,-0.018811125236029243,-0.009831286880774818,0.8176192650361809,0.8666517567368374,0.04826414366109281,0.016842284429876,0.6833770797122158,1.0,0.040812756800275914,0.025347696751980696,0.5772444070794995,0.9001982816078852,0.019697722152521992,0.00892328346867694,0.5573260427006554,0.8183014500491128,-0.005453548224322158,-0.002507022487007014,0.1120607404791468,0.14887329388511836
price_volume_corr_10,0.2563414225688929,-0.2563414225688929,0.3051604535140277,-0.3051604535140277,0.3209751747147203,-0.3209751747147203,0.2596131331824682,-0.2596131331824682,0.185843467983153,-0.185843467983153,0.14002335116299489,-0.14002335116299489,0.031969998877742975,0.04011701563542727,0.032758185799606904,0.02682809488058954,0.04137194359585721,0.012542770232267282,0.49366234713907126,0.34689920841570443,0.054075475903158365,0.040812756800275914,1.0,0.5375479511952522,0.03276856808242359,0.04744044938548745,0.5163500741863806,0.268409943134135,0.04184903339775507,0.04761999955558247,0.2773399398213924,0.1382594100530997,0.21917686858458862,0.17506928728684076
price_volume_cov_10,0.21368107402493267,-0.21368107402493267,0.2693278314672093,-0.2693278314672093,0.27638086971269243,-0.27638086971269243,0.20327496606827397,-0.20327496606827397,0.15869808678849046,-0.15869808678849046,0.092100165396738,-0.092100165396738,-0.042884021609560556,-0.05247965003164624,-0.07000054684797496,-0.08600407131965102,0.031839630113095,-0.0010907798109362438,0.24796217899871054,0.4719407534994429,0.04691559066901683,0.025347696751980696,0.5375479511952522,1.0,0.03997169466540015,0.03933586559112039,0.3564517932476972,0.4914522329555473,0.03967334894883535,0.03344019157673651,0.24372182527457892,0.2827856927176812,0.2156820362444736,0.19435771231817553
volume_mom_20,0.037348572305256074,-0.037348572305256074,0.045785027349594457,-0.045785027349594457,0.04282143846292193,-0.04282143846292193,-0.015134278139710779,0.015134278139710779,-0.02868911687117795,0.02868911687117795,-0.02207942956069402,0.02207942956069402,0.17442854846556544,0.11902545642692254,0.02383522584728746,0.015625112540881423,0.5257555606960308,0.4856783565985106,0.024371502797756593,0.02226549925280144,0.5808925993602299,0.5772444070794995,0.03276856808242359,0.03997169466540015,1.0,0.7018287951014066,0.07470653469903418,0.06278188285795804,0.5749997282066063,0.7778741399267641,0.05785378719416213,0.05765422176987648,0.171996417747714,0.15852998599030746
volume_to_ma20,0.04367614515937892,-0.04367614515937892,0.04640301264569203,-0.04640301264569203,0.027630522482925343,-0.027630522482925343,-0.02690559567378098,0.02690559567378098,-0.022951517099241533,0.022951517099241533,-0.020512997169667077,0.020512997169667077,0.09829896373770614,-0.013851963755226718,-0.020845293917251918,-0.015231608202130825,0.7659643203090825,0.7475032665539207,0.04646346517548641,0.02144182077942098,0.798958243670149,0.9001982816078852,0.04744044938548745,0.03933586559112039,0.7018287951014066,1.0,0.0605490283577918,0.04445484115781685,0.6318675379786703,0.9276711958917404,0.01882989187756833,0.018885615450780567,0.13834971379439276,0.17452482771773656
price_volume_corr_20,0.18056585457149638,-0.18056585457149638,0.23896913747892418,-0.23896913747892418,0.3240726538165041,-0.3240726538165041,0.34519306435642233,-0.34519306435642233,0.2654015922466645,-0.2654015922466645,0.21216486806537158,-0.21216486806537158,0.10125822538549777,0.06826393834366158,0.06394334505038504,0.056213096649290556,0.03286211765366052,-0.005248000421332614,0.2271080723097557,0.21086945562693174,0.05776015204294892,0.019697722152521992,0.5163500741863806,0.3564517932476972,0.07470653469903418,0.0605490283577918,1.0,0.5483602881269795,0.052586086292535514,0.058441505824024506,0.5438552127557998,0.27476553775143087,0.33017559134383573,0.21028427884589762
price_volume_cov_20,0.11483693264371837,-0.11483693264371837,0.16533978472798627,-0.16533978472798627,0.23361562504124167,-0.23361562504124167,0.2482006470939966,-0.2482006470939966,0.21576224340364314,-0.21576224340364314,0.16382350038600935,-0.16382350038600935,0.004670002721338965,-0.04594332835781023,-0.07189575231672266,-0.09460781875593408,0.024852221944010457,-0.00819345859799657,0.11566093822379217,0.23129209004225246,0.03806167233263444,0.00892328346867694,0.268409943134135,0.4914522329555473,0.06278188285795804,0.04445484115781685,0.5483602881269795,1.0,0.048174375084733656,0.04562134296203153,0.37283154454880846,0.5190840467221747,0.28668130684254095,0.21283676057120868
volume_mom_40,0.023518387516080538,-0.023518387516080538,0.018305859342216457,-0.018305859342216457,0.015413805255952031,-0.015413805255952031,-0.05102657143651256,0.05102657143651256,-0.07885414082504716,0.07885414082504716,-0.08586800060351346,0.08586800060351346,0.16079962910807558,0.11424357507249616,0.07065980401994716,0.012403264502706695,0.5047759701660386,0.46982822179224537,0.023669392524403234,0.022430405551439034,0.5480689792807548,0.5573260427006554,0.04184903339775507,0.03967334894883535,0.5749997282066063,0.6318675379786703,0.052586086292535514,0.048174375084733656,1.0,0.7189791385200628,0.04890704200957718,0.06058020401970042,0.10462403390253279,0.21108645162362163
volume_to_ma40,0.035744678608819185,-0.035744678608819185,0.03452276495659279,-0.03452276495659279,0.016916230823149084,-0.016916230823149084,-0.03998485692580164,0.03998485692580164,-0.05780090722965042,0.05780090722965042,-0.053432773723476136,0.053432773723476136,0.14400036797997462,0.05849819270765765,-0.02743638483068789,-0.030864545417834382,0.7166297800413323,0.6789468015972515,0.042431001847635555,0.018745710102769247,0.7618758748467416,0.8183014500491128,0.04761999955558247,0.03344019157673651,0.7778741399267641,0.9276711958917404,0.058441505824024506,0.04562134296203153,0.7189791385200628,1.0,0.049554477360512765,0.05107990234186796,0.13437129771236933,0.18397537425949273
price_volume_corr_40,0.09099031940191876,-0.09099031940191876,0.13334064543418683,-0.13334064543418683,0.21413156641130374,-0.21413156641130374,0.3335485448275679,-0.3335485448275679,0.33697634438468277,-0.33697634438468277,0.29968757601996693,-0.29968757601996693,0.12433649178456165,0.11874212882763106,0.0857441423986991,0.07605375784426914,0.019244293378569595,-0.018848206168093712,0.13079901821441525,0.15098361992066064,0.036612029294444716,-0.005453548224322158,0.2773399398213924,0.24372182527457892,0.05785378719416213,0.01882989187756833,0.5438552127557998,0.37283154454880846,0.04890704200957718,0.049554477360512765,1.0,0.5521875989960807,0.29581932644524883,0.29763912541602444
price_volume_cov_40,0.040187524573166045,-0.040187524573166045,0.06715734286496727,-0.06715734286496727,0.11843440772147833,-0.11843440772147833,0.2028108278680254,-0.2028108278680254,0.19945839341441873,-0.19945839341441873,0.15898876432078027,-0.15898876432078027,-0.02979803616068931,-0.04641194717845928,-0.08796623785875793,-0.11777443630161011,0.012898491534128777,-0.013419255780617404,0.07963471375714676,0.17597682423024572,0.026247198043692625,-0.002507022487007014,0.1382594100530997,0.2827856927176812,0.05765422176987648,0.018885615450780567,0.27476553775143087,0.5190840467221747,0.06058020401970042,0.05107990234186796,0.5521875989960807,1.0,0.21340636348236208,0.2660094165822306
price_volume_trend_20,0.23948634740623712,-0.23948634740623712,0.2618257131286882,-0.2618257131286882,0.2702501411250015,-0.2702501411250015,0.22706893604679323,-0.22706893604679323,0.2006137143240819,-0.2006137143240819,0.17975145395639766,-0.17975145395639766,0.06406820573278771,0.0481496358541481,0.028153448529599345,0.036714337477667766,0.09848476419407946,0.09206664790790692,0.1516375934271124,0.18660782098148937,0.1142223782734645,0.1120607404791468,0.21917686858458862,0.2156820362444736,0.171996417747714,0.13834971379439276,0.33017559134383573,0.28668130684254095,0.10462403390253279,0.13437129771236933,0.29581932644524883,0.21340636348236208,1.0,0.4197704426079866
price_volume_trend_40,0.1708558103799649,-0.1708558103799649,0.18828730593737797,-0.18828730593737797,0.20876656370445623,-0.20876656370445623,0.19914480111430938,-0.19914480111430938,0.1988389464855143,-0.1988389464855143,0.17678049043257768,-0.17678049043257768,0.03596788185831037,0.019761719679652567,0.006085632424718452,-0.004581802376664137,0.13463591098838895,0.1180389187722992,0.1260921799406173,0.16023833354124215,0.15337337410541843,0.14887329388511836,0.17506928728684076,0.19435771231817553,0.15852998599030746,0.17452482771773656,0.21028427884589762,0.21283676057120868,0.21108645162362163,0.18397537425949273,0.29763912541602444,0.2660094165822306,0.4197704426079866,1.0
